profile_id,composite_score,risk_level,ring_score,cluster_score,burst_score,stake_score,reciprocity_score
8454,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24728,0.0,minimal,0.0,0.0,0.0,0.0,0.0
42045,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21659,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11702,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6463,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41310,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10427,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41502,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17651,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26463,0.0,minimal,0.0,0.0,0.0,0.0,0.0
42018,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21513,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41924,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37900,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20882,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22017,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19831,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25261,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41384,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3534,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41999,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41609,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41985,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41959,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28872,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41900,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41676,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14615,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41633,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41466,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41964,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4949,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14280,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26352,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24290,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41626,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41187,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14861,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40883,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12269,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6281,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3138,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14289,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20068,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28316,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38104,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13315,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18526,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31449,0.0,minimal,0.0,0.0,0.0,0.0,0.0
270,0.0,minimal,0.0,0.0,0.0,0.0,0.0
5618,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41404,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41709,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31030,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38946,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6683,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30857,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11271,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38712,0.0,minimal,0.0,0.0,0.0,0.0,0.0
7939,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21937,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13835,0.0,minimal,0.0,0.0,0.0,0.0,0.0
8144,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17000,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19204,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41826,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4730,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39784,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41533,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1176,0.0,minimal,0.0,0.0,0.0,0.0,0.0
243,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41332,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18488,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17654,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15761,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20673,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41324,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32302,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10885,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25033,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38909,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2280,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27411,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31246,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22099,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41751,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41760,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21775,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41480,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1154,0.0,official,0.0,0.0,0.0,0.0,0.0
18464,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37807,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35927,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11329,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13791,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27120,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41728,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34280,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41602,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41715,0.0,minimal,0.0,0.0,0.0,0.0,0.0
91,0.0,minimal,0.0,0.0,0.0,0.0,0.0
5397,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18789,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15364,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21737,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41679,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9131,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41689,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41680,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6011,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17180,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33342,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11986,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14747,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9846,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4512,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2013,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41632,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41650,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41640,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41658,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38689,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9301,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12196,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9292,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12197,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10906,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41594,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41631,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13340,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41386,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41365,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41613,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41563,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20720,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20051,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41327,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14343,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26520,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12519,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41545,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41544,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33663,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41542,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40427,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32118,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20030,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6471,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6616,0.0,minimal,0.0,0.0,0.0,0.0,0.0
8326,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41475,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36527,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17453,0.0,minimal,0.0,0.0,0.0,0.0,0.0
16218,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9749,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3446,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20474,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18787,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17591,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17528,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17531,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17616,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41428,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41421,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41400,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41432,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40695,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14911,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15971,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37527,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37525,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41359,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15181,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39252,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40495,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40365,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9670,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9540,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41345,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10868,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39317,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36342,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37811,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11695,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30264,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36559,0.0,minimal,0.0,0.0,0.0,0.0,0.0
5574,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25483,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25414,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40421,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18160,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25484,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27364,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27396,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37184,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26213,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13006,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32243,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33079,0.0,minimal,0.0,0.0,0.0,0.0,0.0
8566,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32254,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41259,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4688,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20064,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40173,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18181,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9161,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21651,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22666,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27875,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4155,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38506,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36264,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19891,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37282,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31628,0.0,minimal,0.0,0.0,0.0,0.0,0.0
8876,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12178,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34829,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38627,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37408,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36973,0.0,minimal,0.0,0.0,0.0,0.0,0.0
16620,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15503,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4067,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24367,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19897,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41136,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33409,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39517,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21052,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35455,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26449,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34876,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40217,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27170,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28418,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18761,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40580,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28837,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36752,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40980,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15379,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40958,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41085,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28753,0.0,minimal,0.0,0.0,0.0,0.0,0.0
41083,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31519,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32657,0.0,minimal,0.0,0.0,0.0,0.0,0.0
25339,0.0,minimal,0.0,0.0,0.0,0.0,0.0
16838,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14962,0.0,minimal,0.0,0.0,0.0,0.0,0.0
29799,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31775,0.0,minimal,0.0,0.0,0.0,0.0,0.0
29587,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40830,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33256,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38458,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19564,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37051,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28000,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18347,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19491,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30899,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3087,0.0,minimal,0.0,0.0,0.0,0.0,0.0
970,0.0,minimal,0.0,0.0,0.0,0.0,0.0
6883,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1133,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36294,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34030,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36968,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22909,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30645,0.0,minimal,0.0,0.0,0.0,0.0,0.0
16001,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27197,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38149,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24572,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33362,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15665,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40977,0.0,minimal,0.0,0.0,0.0,0.0,0.0
29943,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10978,0.0,minimal,0.0,0.0,0.0,0.0,0.0
255,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38114,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27860,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36247,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35173,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27377,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21104,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21169,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40934,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39375,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2733,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3633,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40956,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12933,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18600,0.0,minimal,0.0,0.0,0.0,0.0,0.0
5971,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33670,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26904,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40801,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4045,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19025,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33264,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24032,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24575,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13589,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30994,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22410,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32124,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40454,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34064,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30379,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22609,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26693,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34584,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26498,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10286,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36470,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19476,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36231,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40518,0.0,minimal,0.0,0.0,0.0,0.0,0.0
346,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15934,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31364,0.0,minimal,0.0,0.0,0.0,0.0,0.0
7905,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24285,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40762,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23466,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13448,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24432,0.0,minimal,0.0,0.0,0.0,0.0,0.0
24541,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38869,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39794,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26572,0.0,minimal,0.0,0.0,0.0,0.0,0.0
16787,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21080,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32481,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40046,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34202,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2442,0.0,minimal,0.0,0.0,0.0,0.0,0.0
31153,0.0,minimal,0.0,0.0,0.0,0.0,0.0
14632,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30421,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40648,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37063,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21338,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28856,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32751,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19424,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23080,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12026,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22483,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28188,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13062,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12451,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40591,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19155,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26411,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17212,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10034,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17545,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40557,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22222,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20001,0.0,minimal,0.0,0.0,0.0,0.0,0.0
8750,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13414,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34295,0.0,minimal,0.0,0.0,0.0,0.0,0.0
11269,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23597,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38321,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40344,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28419,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18390,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2169,0.0,minimal,0.0,0.0,0.0,0.0,0.0
5428,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1362,0.0,minimal,0.0,0.0,0.0,0.0,0.0
29275,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40521,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30819,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18783,0.0,minimal,0.0,0.0,0.0,0.0,0.0
13124,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33242,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40359,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35625,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40505,0.0,minimal,0.0,0.0,0.0,0.0,0.0
126,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40510,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1774,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27653,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26778,0.0,minimal,0.0,0.0,0.0,0.0,0.0
38187,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35686,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33043,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21468,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28384,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10041,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40478,0.0,minimal,0.0,0.0,0.0,0.0,0.0
37228,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40474,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40455,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40452,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10581,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27348,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40450,0.0,minimal,0.0,0.0,0.0,0.0,0.0
15220,0.0,minimal,0.0,0.0,0.0,0.0,0.0
27454,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28296,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1779,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9158,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40167,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22941,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35974,0.0,minimal,0.0,0.0,0.0,0.0,0.0
7555,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4842,0.0,minimal,0.0,0.0,0.0,0.0,0.0
33705,0.0,minimal,0.0,0.0,0.0,0.0,0.0
899,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30018,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32943,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22043,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40379,0.0,minimal,0.0,0.0,0.0,0.0,0.0
10952,0.0,minimal,0.0,0.0,0.0,0.0,0.0
28213,0.0,minimal,0.0,0.0,0.0,0.0,0.0
21948,0.0,minimal,0.0,0.0,0.0,0.0,0.0
17929,0.0,minimal,0.0,0.0,0.0,0.0,0.0
30942,0.0,minimal,0.0,0.0,0.0,0.0,0.0
32774,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40110,0.0,minimal,0.0,0.0,0.0,0.0,0.0
9453,0.0,minimal,0.0,0.0,0.0,0.0,0.0
29940,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23636,0.0,minimal,0.0,0.0,0.0,0.0,0.0
4330,0.0,minimal,0.0,0.0,0.0,0.0,0.0
2075,0.0,minimal,0.0,0.0,0.0,0.0,0.0
1722,0.0,minimal,0.0,0.0,0.0,0.0,0.0
40305,0.0,minimal,0.0,0.0,0.0,0.0,0.0
34220,0.0,minimal,0.0,0.0,0.0,0.0,0.0
36788,0.0,minimal,0.0,0.0,0.0,0.0,0.0
22989,0.0,minimal,0.0,0.0,0.0,0.0,0.0
20897,0.0,minimal,0.0,0.0,0.0,0.0,0.0
100,0.0,minimal,0.0,0.0,0.0,0.0,0.0
3887,0.0,minimal,0.0,0.0,0.0,0.0,0.0
35571,0.0,minimal,0.0,0.0,0.0,0.0,0.0
26242,0.0,minimal,0.0,0.0,0.0,0.0,0.0
39064,0.0,minimal,0.0,0.0,0.0,0.0,0.0
12139,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23070,0.0,minimal,0.0,0.0,0.0,0.0,0.0
19507,0.0,minimal,0.0,0.0,0.0,0.0,0.0
18736,0.0,minimal,0.0,0.0,0.0,0.0,0.0
23835,0.0,minimal,0.0,0.0,0.0,0.0,0.0
